ENGINE_RUN_TIME,ENGINE_RPM,VEHICLE_SPEED,THROTTLE,ENGINE_LOAD,COOLANT_TEMPERATURE,LONG_TERM_FUEL_TRIM_BANK_1,SHORT_TERM_FUEL_TRIM_BANK_1,INTAKE_MANIFOLD_PRESSURE,FUEL_TANK,ABSOLUTE_THROTTLE_B,PEDAL_D,PEDAL_E,COMMANDED_THROTTLE_ACTUATOR,FUEL_AIR_COMMANDED_EQUIV_RATIO,ABSOLUTE_BAROMETRIC_PRESSURE,RELATIVE_THROTTLE_POSITION,INTAKE_AIR_TEMP,TIMING_ADVANCE,CATALYST_TEMPERATURE_BANK1_SENSOR1,CATALYST_TEMPERATURE_BANK1_SENSOR2,CONTROL_MODULE_VOLTAGE,COMMANDED_EVAPORATIVE_PURGE,TIME_RUN_WITH_MIL_ON,TIME_SINCE_TROUBLE_CODES_CLEARED,DISTANCE_TRAVELED_WITH_MIL_ON,WARM_UPS_SINCE_CODES_CLEARED,timestamp
313,803.0,3,18.82353,40.784313,87.0,-1.5625,3.90625,43,60.392159,50.980392,16.078432,31.764706,18.82353,0,102,0.0,51,-7,476.900024,345.700012,13.652,16.862745,0,8265,0,255,3/1/2025
809,659.25,3,16.078432,26.274509,90.0,-1.5625,3.125,28,58.431374,47.450981,16.078432,31.764706,16.078432,0,102,0.0,55,7,421.799988,308.299988,13.437,50.980392,0,8273,0,255,3/1/2025
588,574.0,9,16.470589,25.490196,87.0,-1.5625,3.125,33,64.705879,47.843136,16.078432,31.764706,16.470589,0,102,0.0,53,7,456.600006,341.399994,13.535,32.941177,0,8269,0,255,3/1/2025
510,725.75,3,18.82353,29.411764,88.0,-1.5625,0.78125,30,57.254902,50.588234,16.078432,31.764706,16.470589,0,102,0.0,53,-8,497.900024,363.899994,13.417,49.803921,0,8268,0,255,3/1/2025
92,843.75,0,19.215687,46.666668,87.0,-1.5625,-3.125,45,56.862743,51.372547,16.078432,31.764706,19.215687,0,100,0.0,50,-9,317.299988,94.699997,13.222,0.0,0,8261,0,255,3/1/2025
387,1713.25,24,22.352942,50.196079,88.0,-2.34375,2.34375,51,56.470589,56.07843,24.313726,40.0,22.352942,0,102,3.529412,50,19,513.200012,380.799988,13.652,94.509804,0,8266,0,255,3/1/2025
1255,777.25,9,16.470589,25.882353,87.0,-1.5625,-0.78125,27,63.92157,47.843136,16.078432,31.764706,16.470589,0,102,0.0,54,-3,494.799988,373.700012,13.652,18.82353,0,8281,0,255,3/1/2025
1132,1036.5,20,16.470589,29.019608,88.0,-1.5625,2.34375,64,66.274513,47.843136,16.078432,31.764706,16.470589,0,102,0.0,54,1,544.400024,426.0,13.613,13.333333,0,8278,0,255,3/1/2025
749,1330.25,27,18.039215,18.82353,88.0,-1.5625,0.0,20,50.980392,49.803921,19.607843,35.686275,17.647058,0,102,0.784314,53,5,449.200012,324.100006,13.73,0.0,0,8272,0,255,3/1/2025
50,967.75,12,19.607843,48.627453,127.50452807913506,-2.34375,-1.5625,46,58.431374,53.333332,20.0,36.07843,20.392157,0,100,3.921569,49,14,229.399994,71.099998,13.398,0.0,0,8260,0,255,3/1/2025
25,1053.0,15,19.607843,37.64706,82.0,-0.78125,4.6875,39,50.196079,52.156864,19.215687,34.901962,19.607843,0,100,0.392157,48,7,146.399994,64.599998,13.75,0.0,0,8260,0,255,3/1/2025
1274,864.0,15,16.470589,21.960785,88.0,-1.5625,7.03125,23,52.156864,48.235294,16.078432,31.764706,16.470589,0,102,0.0,53,7,496.299988,371.700012,13.652,25.490196,0,8281,0,255,3/1/2025
34,979.5,12,19.215687,36.862743,85.0,-1.5625,2.34375,38,56.862743,51.372547,16.078432,31.764706,19.215687,0,100,0.0,48,-1,180.800003,66.400002,13.73,0.0,0,8260,0,255,3/1/2025
392,1856.25,38,22.745098,50.588234,87.0,-2.34375,3.125,51,54.117645,56.470589,25.490196,41.568626,23.137255,0,102,3.921569,49,22,520.599976,385.0,13.691,88.627449,0,8266,0,255,3/1/2025
818,1321.75,26,16.862745,63.137257,91.0,-1.5625,-3.125,50,63.529411,48.627453,16.078432,31.764706,17.254902,0,102,0.0,54,17,432.100006,312.0,13.71,21.960785,0,8273,0,255,3/1/2025
157,783.5,26,16.470589,27.058823,86.0,-1.5625,9.375,28,59.215687,48.235294,16.078432,31.764706,16.470589,0,100,0.0,50,0,455.100006,198.300003,13.671,0.0,0,8262,0,255,3/1/2025
248,925.75,3,18.82353,38.431374,87.0,-1.5625,-0.78125,39,61.960785,51.372547,16.078432,31.764706,18.82353,0,102,0.0,50,-7,477.5,327.100006,13.554,15.686275,0,8264,0,255,3/1/2025
597,1327.25,27,20.392157,23.137255,129.58589200109708,-1.5625,1.5625,21,47.058823,51.764706,21.960785,38.039215,19.607843,0,102,2.352941,53,19,459.600006,341.700012,13.71,56.470589,0,8270,0,255,3/1/2025
1138,1210.0,24,25.882353,83.529411,88.0,-5.46875,-1.5625,85,57.254902,58.431374,25.882353,41.568626,24.705883,0,102,5.882353,53,-2,545.099976,428.200012,13.554,95.294121,0,8279,0,255,3/1/2025
345,1715.5,36,20.0,29.411764,86.0,0.0,8.59375,31,68.235291,52.549019,21.960785,38.039215,20.0,0,102,1.176471,49,27,525.700012,383.600006,13.73,75.686272,0,8265,0,255,3/1/2025
