ENGINE_RUN_TIME,ENGINE_RPM,VEHICLE_SPEED,THROTTLE,ENGINE_LOAD,COOLANT_TEMPERATURE,LONG_TERM_FUEL_TRIM_BANK_1,SHORT_TERM_FUEL_TRIM_BANK_1,INTAKE_MANIFOLD_PRESSURE,FUEL_TANK,ABSOLUTE_THROTTLE_B,PEDAL_D,PEDAL_E,COMMANDED_THROTTLE_ACTUATOR,FUEL_AIR_COMMANDED_EQUIV_RATIO,ABSOLUTE_BAROMETRIC_PRESSURE,RELATIVE_THROTTLE_POSITION,INTAKE_AIR_TEMP,TIMING_ADVANCE,CATALYST_TEMPERATURE_BANK1_SENSOR1,CATALYST_TEMPERATURE_BANK1_SENSOR2,CONTROL_MODULE_VOLTAGE,COMMANDED_EVAPORATIVE_PURGE,TIME_RUN_WITH_MIL_ON,TIME_SINCE_TROUBLE_CODES_CLEARED,DISTANCE_TRAVELED_WITH_MIL_ON,WARM_UPS_SINCE_CODES_CLEARED,timestamp
1434,1578.0,44,23.921568,65.490196,87,-3.125,-2.34375,68,72.549019,58.039215,24.705883,40.784313,24.313726,0,102,5.490196,50,18,540.099976,413.0,10.29006579175055,100.0,0,1406,0,48,3/4/2025
1991,1524.0,42,24.313726,69.019608,88,-3.90625,-0.78125,68,69.411766,59.215687,27.450981,43.529411,25.490196,0,101,7.45098,50,17,590.900024,498.200012,13.613,100.0,0,1416,0,48,3/4/2025
2324,1500.75,30,18.82353,35.686275,88,0.0,0.0,32,69.019608,50.980392,16.078432,31.764706,18.82353,0,103,0.0,51,15,543.200012,414.200012,13.535,34.117645,0,1421,0,48,3/4/2025
1327,1405.25,40,20.784313,43.137257,87,-1.5625,2.34375,42,72.549019,53.725491,21.568628,37.254902,21.17647,0,102,1.960784,53,19,523.099976,408.700012,13.554,89.803925,0,1405,0,48,3/4/2025
41,1023.25,15,19.215687,35.686275,63,0.0,0.78125,36,76.862747,51.764706,19.215687,34.901962,19.607843,0,100,0.392157,40,7,233.399994,56.400002,14.023,0.0,0,1383,0,47,3/4/2025
1412,1750.75,49,21.17647,38.431374,87,-0.78125,1.5625,39,73.333336,53.333332,22.352942,38.431374,21.17647,0,102,1.960784,50,23,551.5,413.899994,13.652,98.823532,0,1406,0,48,3/4/2025
918,1697.5,24,22.745098,53.725491,89,-0.78125,-2.34375,54,71.764709,54.901962,24.313726,40.392159,22.745098,0,100,3.137255,53,20,510.700012,374.700012,13.476,89.411766,0,1398,0,48,3/4/2025
441,1725.0,34,23.137255,57.254902,87,-1.5625,0.78125,58,73.725487,56.862743,24.313726,40.392159,23.529411,0,100,4.313725,48,19,525.5,389.399994,13.613,86.274513,0,1390,0,48,3/4/2025
2557,899.0,0,18.431372,34.901962,89,0.0,1.5625,38,65.882355,50.196079,16.078432,31.764706,18.431372,0,103,0.0,57,0,484.599976,364.299988,13.417,46.666668,0,1425,0,48,3/4/2025
470,1770.25,38,21.17647,39.215687,86,-0.78125,3.125,40,78.823532,54.509804,22.352942,38.039215,21.568628,0,100,2.352941,49,23,533.099976,403.299988,13.593,100.0,0,1390,0,48,3/4/2025
